CustomerID,City,StateProvinceName,Age,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,YearlyIncome,BikeBuyer,AvgMonthSpend,Education
21854,147,8,53,1,0,0,1,0,1,62036,1,52.11,1.0
13111,263,27,43,2,0,1,1,0,0,87069,1,51.05,2.0
23713,244,6,57,2,0,0,1,2,0,78984,0,50.27,3.0
25890,38,6,54,2,0,0,1,1,0,80827,1,50.31,2.0
19027,61,53,47,1,0,1,1,1,0,51396,0,51.22,2.0
16664,156,49,46,2,0,0,1,1,1,80418,1,51.29,4.0
19624,203,27,47,3,1,0,1,2,1,112546,1,53.37,2.0
25715,174,27,26,3,0,1,0,3,0,105208,1,50.43,3.0
24188,63,8,45,2,1,1,1,1,0,86134,1,57.49,2.0
21712,98,6,46,2,0,0,1,2,1,86207,1,50.46,4.0
17130,168,6,59,3,0,1,1,2,0,111080,0,55.6,3.0
20742,131,34,51,1,0,0,1,2,1,57054,1,52.17,1.0
13439,38,6,41,4,1,0,1,2,0,136870,0,58.56,3.0
22263,129,51,38,0,1,0,0,0,0,26113,0,46.77,3.0
23600,143,40,48,0,1,0,1,1,0,35696,0,48.32,1.0
13453,145,6,43,3,0,0,1,2,0,106308,0,51.42,3.0
19884,230,5,53,2,1,0,1,2,0,85681,0,54.81,1.0
21729,232,51,31,1,0,1,0,1,0,51770,0,51.94,4.0
27652,264,34,50,1,1,0,1,0,1,62202,1,51.41,0.0
12710,136,5,63,1,1,1,1,0,1,54295,1,50.76,4.0
26811,36,6,39,1,0,1,0,0,0,59026,1,48.88,3.0
11402,182,19,35,1,0,0,0,0,0,52525,0,48.56,4.0
25173,167,5,42,3,0,0,1,2,1,105438,1,53.65,2.0
28920,237,37,57,2,0,1,1,3,1,79693,1,51.68,1.0
27157,166,37,24,1,1,0,0,0,0,60467,1,48.27,0.0
19658,221,6,36,1,1,1,0,2,0,57706,1,51.94,3.0
15506,38,6,38,2,1,1,0,1,0,86257,0,55.73,4.0
24242,119,36,58,0,0,0,1,1,1,32061,1,46.36,2.0
15042,75,27,27,1,1,1,0,1,0,59507,1,50.66,2.0
25984,141,6,41,1,0,1,0,1,0,60232,0,50.48,4.0
19060,192,8,51,4,0,0,1,2,0,132629,1,52.27,3.0
25760,192,8,36,0,0,0,0,0,0,28915,0,45.78,3.0
27011,225,51,29,0,1,0,0,1,0,30409,0,46.35,2.0
17143,177,5,56,1,1,0,1,0,0,59390,0,54.64,1.0
12537,189,38,43,4,1,0,1,2,0,135992,0,60.03,3.0
12067,201,6,60,2,1,1,1,0,1,83082,1,53.22,3.0
19448,147,8,37,2,0,1,0,1,0,77499,0,52.83,2.0
16835,37,51,71,3,1,0,1,0,1,112216,1,53.05,4.0
26486,149,6,58,0,0,0,1,1,1,28063,0,47.38,1.0
25155,81,6,39,1,0,1,0,1,0,53901,0,50.21,3.0
28125,106,6,29,1,1,0,0,2,0,60442,0,48.63,2.0
18315,48,16,24,0,0,0,0,1,0,34855,1,47.23,1.0
14006,218,6,27,2,0,0,0,1,0,82031,0,49.53,2.0
27071,173,5,33,0,1,1,0,1,0,36308,1,49.28,1.0
25337,162,34,50,0,0,1,0,1,0,29159,0,47.93,0.0
11374,258,30,61,3,1,1,1,0,1,107586,1,51.58,3.0
26174,215,34,24,2,1,1,0,2,0,84318,1,52.82,1.0
14579,131,34,36,2,1,1,0,1,0,82522,1,52.19,3.0
14193,93,15,54,1,0,1,1,0,0,59692,0,50.16,2.0
16415,246,39,40,1,1,1,0,2,0,59386,1,56.83,1.0
23225,255,8,31,4,0,1,0,1,0,128192,0,55.98,4.0
12177,177,5,49,1,1,1,1,1,0,55467,1,60.49,1.0
15056,147,8,45,1,0,0,1,1,1,55684,0,49.1,2.0
12081,177,5,58,3,0,1,1,2,0,105812,0,54.71,3.0
13144,208,5,28,2,0,1,0,1,0,78633,0,54.08,1.0
25575,258,30,43,1,1,1,0,1,0,56523,1,57.33,4.0
20282,174,27,65,3,0,1,1,2,1,107527,1,55.6,3.0
12792,34,51,46,1,1,0,1,1,0,62678,0,48.95,4.0
15526,261,5,40,2,0,1,0,2,0,77711,0,52.3,3.0
18257,85,49,36,4,0,0,1,3,0,129343,0,52.56,3.0
29233,180,51,41,2,0,1,0,1,0,77200,0,53.2,2.0
15879,230,5,59,1,1,0,1,1,1,61477,0,48.7,3.0
16959,208,5,33,0,1,0,0,1,1,34027,1,50.61,4.0
21988,195,27,39,4,0,0,1,3,0,127946,1,51.97,3.0
17686,167,5,45,4,1,1,1,3,0,136805,1,53.71,4.0
18485,155,49,49,1,1,1,1,1,0,54472,1,53.82,1.0
12501,229,30,25,2,1,1,0,0,0,77243,0,53.87,2.0
28807,83,34,31,4,0,0,1,1,0,137371,1,52.47,4.0
11564,105,13,38,0,1,1,0,0,0,32258,0,50.31,1.0
22774,102,51,54,2,1,0,1,3,1,81965,1,57.49,2.0
21230,43,36,51,2,0,0,1,2,0,77620,0,49.76,3.0
24398,172,6,39,4,1,0,1,1,0,130812,1,52.14,4.0
22038,114,6,30,2,0,1,0,0,0,80209,0,53.21,2.0
25354,265,6,47,1,1,1,1,2,0,55604,1,50.54,0.0
25492,258,30,40,2,0,0,1,2,1,86234,1,52.33,3.0
21552,35,36,29,3,1,0,1,3,0,103288,0,50.88,3.0
16189,192,8,25,1,0,0,0,0,0,60033,0,49.42,2.0
25267,137,27,65,2,1,0,1,1,0,83164,0,50.01,3.0
24316,114,6,38,2,0,1,0,2,0,83565,1,53.83,4.0
20677,114,6,38,1,0,1,0,2,0,52063,0,49.64,3.0
11117,154,27,43,2,0,0,1,1,0,80166,1,49.91,2.0
13444,15,6,42,2,0,1,1,1,0,86009,0,54.51,3.0
20984,156,49,24,2,0,0,0,1,0,85085,0,50.18,2.0
29375,105,13,39,2,1,0,1,0,0,81905,1,56.87,1.0
29261,221,6,69,0,1,1,1,0,1,29876,0,49.93,4.0
29416,40,8,29,0,1,1,0,0,0,29529,0,47.98,0.0
23394,222,6,37,1,0,1,0,1,0,60923,0,52.36,4.0
13235,264,34,56,0,1,0,1,1,1,31217,1,49.98,2.0
20917,147,8,39,1,0,0,1,1,1,53246,1,48.55,3.0
29314,118,36,43,3,0,0,1,2,1,108919,1,54.47,2.0
11488,147,8,33,1,1,1,0,1,0,57874,0,50.68,0.0
13984,219,6,25,2,1,1,0,1,0,80104,0,50.63,2.0
15783,121,44,37,4,1,0,1,2,0,130065,0,52.45,3.0
11180,66,6,61,1,0,0,1,2,2,55432,1,48.33,3.0
17037,73,5,45,4,1,0,1,2,0,132916,1,60.16,4.0
27453,82,6,41,2,1,1,0,2,0,87708,1,55.99,3.0
14365,148,6,31,2,1,0,0,0,0,80698,0,50.2,4.0
14700,107,8,31,4,1,0,1,2,0,132354,1,51.88,3.0
27315,211,37,59,0,1,0,1,1,1,34603,1,48.64,4.0
11309,5,34,50,1,0,1,1,0,0,57730,1,48.82,1.0
23645,155,49,29,0,1,1,0,1,0,28002,0,47.43,3.0
16393,246,39,36,4,1,0,1,2,0,135609,1,51.68,4.0
18188,256,49,29,1,1,0,0,2,0,51600,1,48.63,3.0
16353,34,51,29,2,1,0,0,2,0,81552,1,49.67,2.0
17071,175,27,39,0,0,1,0,1,0,29769,0,49.1,3.0
25131,156,49,39,1,1,0,1,2,1,62043,1,59.35,3.0
11348,186,13,49,2,1,0,1,2,1,84193,1,52.56,2.0
15412,82,6,67,2,1,0,1,3,1,80595,1,53.94,4.0
18743,111,36,44,0,1,0,1,1,2,28029,0,51.19,2.0
17547,8,6,43,0,1,0,1,1,2,28263,0,47.76,1.0
21957,175,27,35,4,0,0,1,1,1,135416,1,54.06,4.0
11390,212,53,34,2,0,1,0,2,0,80138,0,49.9,1.0
19156,83,34,40,0,0,1,0,1,0,30478,0,49.2,3.0
26503,173,5,55,1,1,0,1,1,0,59478,0,51.21,0.0
16101,106,6,35,2,0,0,1,3,1,84892,1,53.51,4.0
28184,172,6,44,3,0,0,1,1,0,105877,0,50.65,2.0
14604,250,5,39,1,1,0,1,2,0,52159,0,52.97,3.0
14531,255,8,42,3,0,0,1,2,0,105121,0,51.36,4.0
14264,224,49,50,3,1,1,1,3,0,107960,1,53.96,2.0
21196,241,27,43,1,0,0,1,2,1,52019,1,49.34,2.0
14823,89,15,41,2,1,1,0,2,0,85925,1,61.62,2.0
23232,147,8,33,1,1,1,0,0,0,54096,1,49.44,1.0
24792,77,6,34,0,1,0,0,0,1,27731,0,46.28,3.0
11650,109,6,35,2,1,0,1,0,1,77217,1,51.35,4.0
28356,130,6,39,3,1,0,1,1,1,106022,1,53.62,3.0
27854,189,38,63,3,1,1,1,2,0,103279,0,53.65,2.0
16933,16,8,42,0,1,1,0,0,0,35287,1,53.14,4.0
19933,45,8,52,1,0,0,1,1,1,53847,1,51.03,2.0
20286,8,6,28,0,0,1,0,1,0,31388,0,50.35,2.0
16729,121,44,67,3,1,0,1,2,1,110288,1,55.37,2.0
11058,103,42,50,0,1,0,1,0,0,32309,0,51.73,2.0
24468,85,49,39,2,0,1,0,1,0,81345,0,53.06,3.0
19015,177,5,53,2,1,0,1,2,1,84225,1,59.92,1.0
25282,82,6,30,1,1,1,0,1,0,54513,1,52.72,2.0
19152,5,34,40,3,1,0,1,2,0,102372,1,59.83,3.0
18317,227,5,24,1,0,0,0,1,0,51954,0,48.1,1.0
18982,129,51,59,2,1,1,1,2,1,81954,1,50.51,1.0
25621,177,5,36,2,1,0,1,0,1,84953,1,52.89,3.0
18133,104,15,48,1,0,1,1,1,0,53729,0,48.78,1.0
27622,34,51,48,1,1,0,1,1,1,52161,1,55.26,2.0
11144,0,51,25,1,1,1,0,2,0,58612,0,51.65,1.0
22130,219,6,66,4,1,0,1,3,0,128553,1,52.42,4.0
12024,196,51,26,2,1,1,0,1,0,84910,0,53.85,1.0
24680,219,6,54,3,1,1,1,0,0,107643,1,59.31,3.0
12000,43,36,39,2,0,1,0,2,0,79651,1,52.09,3.0
22187,83,34,30,0,0,1,0,0,0,29558,0,47.03,1.0
13388,38,6,54,1,1,1,1,2,0,53885,1,61.51,2.0
25283,149,6,30,2,0,1,0,1,0,83212,0,50.49,2.0
22542,189,38,30,2,0,1,0,3,0,86234,0,51.78,2.0
14901,168,6,48,2,0,0,1,1,1,77961,1,51.96,2.0
11702,38,6,41,4,0,1,1,3,0,136509,0,51.76,3.0
29306,85,49,41,4,1,1,1,2,0,128074,1,54.64,3.0
20802,21,39,47,2,1,1,1,1,0,79469,1,50.15,2.0
21582,73,5,32,2,0,0,1,2,1,84782,1,51.1,4.0
28651,11,6,34,2,0,0,1,1,1,78691,1,51.53,3.0
15411,38,6,67,3,1,1,1,3,1,109557,1,53.69,4.0
16491,135,5,25,2,1,1,0,0,0,86446,1,52.81,2.0
29181,74,42,36,2,0,1,0,1,0,82059,0,52.34,3.0
16241,247,5,46,3,0,1,1,0,0,111614,0,51.71,4.0
21452,83,34,60,1,1,0,1,0,1,58619,1,52.04,1.0
23226,89,15,32,0,1,1,0,0,0,32126,1,49.53,1.0
16678,136,5,47,0,1,0,1,0,1,27227,0,52.77,0.0
26602,141,6,41,3,1,1,1,2,0,108625,0,56.25,3.0
13890,5,34,38,2,0,1,0,2,0,83558,1,54.73,4.0
12268,14,13,46,4,1,0,1,3,1,135778,1,61.0,4.0
26341,196,51,35,4,0,0,1,3,0,137880,0,51.73,4.0
19625,118,36,47,1,1,1,1,1,0,52520,1,54.34,2.0
13913,11,6,39,1,0,1,0,1,0,58557,0,50.18,3.0
17066,204,36,39,2,0,0,1,1,0,81936,0,50.15,3.0
20014,66,6,35,1,0,0,0,1,1,52703,1,50.38,4.0
25062,261,5,30,2,0,1,0,2,0,82687,1,50.0,1.0
19351,78,14,41,1,1,1,0,1,0,57083,0,54.05,2.0
22673,188,39,41,0,1,1,0,1,0,27290,0,59.06,2.0
28000,136,5,66,4,0,1,1,2,0,138250,0,57.05,4.0
25875,194,5,56,1,0,0,1,1,1,52778,1,47.79,1.0
28372,100,8,37,4,1,1,1,2,0,134224,1,53.68,3.0
16483,155,49,54,0,1,0,1,1,2,30344,1,55.22,3.0
24386,261,5,47,2,0,1,1,1,0,84491,0,50.48,3.0
15685,179,37,60,2,0,0,1,0,1,84228,1,53.89,3.0
16655,132,6,28,3,0,0,1,2,0,102030,1,51.38,2.0
23940,120,8,42,4,1,0,1,3,2,132813,1,57.47,3.0
15999,196,51,67,3,0,0,1,2,0,103033,0,51.01,4.0
21956,170,27,35,0,1,1,0,1,0,30989,0,46.38,4.0
15960,87,6,42,1,0,0,1,2,0,58408,0,48.76,2.0
11823,157,5,38,4,0,0,1,2,0,130551,1,51.83,4.0
22917,256,49,38,4,1,1,1,2,0,135392,1,58.96,4.0
20668,81,6,36,3,0,1,0,2,0,108948,0,54.02,3.0
13744,34,51,47,2,1,0,1,2,1,84780,1,55.32,2.0
13021,160,27,58,2,0,1,1,1,1,86599,0,51.4,2.0
25921,203,27,57,1,1,1,1,1,1,53815,1,52.76,2.0
21222,95,36,43,2,1,0,1,1,1,83653,1,52.63,2.0
29353,37,51,39,0,1,0,0,1,1,28425,0,53.09,3.0
17080,249,53,31,3,0,1,0,1,0,103185,0,54.09,2.0
27765,104,3,37,0,1,1,0,1,0,33815,0,46.5,2.0
18800,131,34,33,0,0,0,0,0,1,28009,0,47.44,4.0
26713,82,6,50,1,0,0,1,1,2,58519,1,51.41,0.0
11556,255,8,37,2,1,0,1,1,1,81667,1,51.65,2.0
14347,152,27,63,4,0,1,1,2,0,129628,0,55.56,3.0
24254,219,6,26,0,0,1,0,0,0,35443,0,46.44,2.0
26921,118,36,25,3,0,0,0,3,0,112886,0,51.89,3.0
16556,258,30,34,0,0,1,0,0,0,28525,0,50.03,2.0
19094,155,49,31,4,1,1,0,3,0,138302,1,56.65,3.0
20692,178,6,39,4,1,0,1,1,0,132120,0,52.46,4.0
23563,241,27,66,4,1,0,1,2,2,131406,1,54.7,3.0
22943,241,27,44,0,1,1,0,0,0,35012,1,55.28,2.0
28827,82,6,32,0,1,0,0,1,0,29323,0,45.61,4.0
12320,28,8,52,1,0,1,1,1,0,59029,0,52.44,2.0
23207,259,6,40,1,1,0,1,1,1,55804,1,57.97,3.0
17533,9,51,72,2,1,0,1,2,0,80934,0,50.24,2.0
16148,148,6,46,1,0,0,1,1,1,54849,1,49.21,2.0
14726,153,51,38,4,1,1,1,2,0,135477,1,61.77,4.0
12586,245,36,25,0,0,1,0,0,0,29369,0,47.35,1.0
22290,225,51,41,0,0,0,0,0,1,34572,1,47.51,3.0
13402,98,6,52,0,1,0,1,1,0,30920,0,54.17,1.0
15580,85,49,36,0,1,0,0,0,1,28088,0,49.38,3.0
22769,148,6,55,1,1,0,1,2,1,53224,1,54.52,2.0
14258,218,6,60,0,0,1,1,1,0,34012,0,50.86,3.0
13121,156,49,39,2,0,0,1,3,0,78281,1,50.03,3.0
16667,247,5,30,0,0,1,0,1,0,25840,0,46.17,1.0
17336,82,6,28,1,1,1,0,2,0,58509,1,52.42,1.0
23297,15,6,32,0,1,1,0,0,0,33547,1,49.04,2.0
13433,8,6,48,2,0,1,1,2,0,77452,1,50.19,2.0
15881,173,5,59,3,0,0,1,2,0,103483,0,51.98,3.0
14295,259,6,47,0,0,1,0,1,0,35930,0,46.78,1.0
15661,236,8,45,2,1,0,1,0,0,85002,1,59.1,4.0
25688,214,39,43,4,1,1,1,2,0,133538,1,53.77,3.0
12438,77,6,49,1,0,1,1,1,0,61232,0,52.68,4.0
18962,77,6,42,2,1,0,1,1,0,78021,0,57.42,2.0
28515,147,8,35,1,1,0,0,2,0,54604,1,48.54,1.0
25978,130,6,79,1,0,1,1,2,1,55146,1,49.9,3.0
21663,237,37,32,0,1,1,0,0,0,32004,0,49.2,0.0
25989,230,5,42,3,1,0,1,1,1,112691,1,58.24,3.0
18932,234,27,46,1,1,0,1,2,0,56550,1,55.98,3.0
21830,255,8,49,2,0,0,1,1,0,82989,0,50.61,1.0
21508,12,8,48,0,0,0,1,0,0,27970,0,44.84,1.0
13094,265,6,47,1,1,0,1,2,0,60319,1,57.94,1.0
16071,116,5,33,2,0,0,1,2,0,81370,0,50.77,4.0
18579,5,34,38,1,1,0,1,2,2,55098,1,52.79,4.0
11845,227,5,80,2,0,1,1,3,0,79050,1,52.22,1.0
18340,11,6,28,0,0,1,0,0,0,26820,0,49.56,2.0
22007,125,51,28,0,0,1,0,1,0,35705,0,50.27,1.0
18931,245,36,48,0,0,0,1,1,1,31750,0,47.4,1.0
23242,34,51,30,3,1,1,0,2,0,111479,1,54.9,4.0
24248,156,49,57,2,1,1,1,2,0,79949,1,50.01,1.0
20843,104,15,44,1,1,0,1,1,2,59436,1,49.44,3.0
22754,153,51,57,3,1,0,1,1,0,111507,1,51.32,2.0
12230,115,15,48,3,1,0,1,3,1,102323,1,58.98,2.0
16518,85,49,28,2,0,1,0,2,0,76589,0,50.14,1.0
22959,111,36,43,2,0,1,1,2,0,83746,1,54.06,2.0
23838,82,6,34,3,0,0,1,0,0,104451,1,51.11,3.0
27365,95,36,33,1,1,1,0,1,0,58004,0,52.22,1.0
16088,5,34,37,2,1,1,0,1,0,78365,0,52.93,3.0
24544,14,15,49,0,0,1,0,0,0,25730,0,44.75,2.0
20883,189,38,37,3,0,0,1,1,0,112854,1,50.93,3.0
26879,105,37,28,2,0,1,0,2,0,79873,0,50.45,1.0
11234,148,6,52,1,0,1,1,1,0,59532,0,51.98,2.0
29459,119,36,27,0,1,1,0,1,0,36260,1,49.9,1.0
14029,131,34,28,1,0,0,0,1,0,61226,0,49.24,2.0
27251,114,6,33,3,0,0,1,2,0,111097,0,51.29,4.0
27744,234,27,62,0,1,0,1,1,1,35582,1,50.73,4.0
22687,147,8,41,3,1,0,1,1,1,113141,1,61.6,3.0
24002,119,36,27,2,1,0,0,1,0,85864,0,50.56,1.0
12646,22,13,52,1,1,1,1,1,0,62075,0,60.02,1.0
20620,263,27,33,1,0,1,0,1,0,53511,0,52.27,3.0
25810,155,49,29,2,1,1,0,1,0,83808,0,51.89,3.0
11766,231,49,38,1,0,1,0,1,0,60367,0,48.54,3.0
18511,168,6,48,3,0,1,1,1,0,107564,0,51.72,2.0
25791,246,39,51,2,1,1,1,2,0,79732,1,59.28,3.0
27969,35,36,28,0,1,0,0,0,0,26898,0,45.92,3.0
23546,85,49,44,2,0,0,1,2,1,78216,1,52.4,2.0
27269,254,51,35,0,0,1,0,1,0,29606,0,48.33,4.0
14491,219,6,51,2,1,1,1,0,0,87018,1,54.01,4.0
28424,28,8,27,1,1,1,0,2,0,51710,1,50.35,2.0
13618,108,49,28,1,1,1,0,1,0,60328,1,51.45,3.0
23650,103,42,30,1,0,0,0,1,0,58066,1,49.07,0.0
11679,198,51,35,1,1,0,0,2,0,61230,1,49.45,4.0
29097,245,36,51,3,0,1,1,1,0,111348,0,54.93,2.0
14001,5,34,27,1,1,1,0,1,0,52604,1,50.07,0.0
28619,168,6,46,1,0,0,1,1,0,59309,0,49.23,1.0
28769,102,51,38,1,0,1,0,2,0,56078,0,50.49,4.0
17833,105,37,42,2,0,0,1,1,1,77466,1,52.06,3.0
20826,189,38,43,1,0,1,0,1,0,58578,0,51.89,2.0
19998,77,6,37,2,0,1,0,1,0,84175,0,51.43,1.0
20035,73,5,41,4,1,0,1,2,2,129893,1,58.74,3.0
19703,15,6,49,2,0,0,1,1,1,78442,1,52.22,1.0
13678,120,8,30,0,1,0,0,1,0,34033,0,46.17,3.0
24441,267,51,53,3,1,1,1,1,0,112717,1,61.31,2.0
13764,94,29,36,2,0,0,1,2,0,81258,1,49.85,2.0
23641,204,36,28,4,0,0,1,1,0,133887,0,52.5,3.0
28821,125,51,32,3,1,0,1,1,0,108917,0,50.46,3.0
21496,15,6,53,3,0,0,1,1,1,106120,1,53.98,2.0
20364,259,6,68,4,0,0,1,1,1,135572,1,54.52,4.0
28119,160,27,49,2,1,1,1,0,0,84228,1,58.06,2.0
22037,225,51,29,2,0,0,0,1,0,77711,0,50.31,1.0
25806,21,39,56,1,1,1,1,1,0,56546,1,50.91,0.0
23859,250,5,36,4,0,0,1,0,1,132020,1,55.06,3.0
12854,133,8,41,2,1,0,1,0,0,79667,1,50.78,3.0
15901,102,51,54,0,0,1,1,0,0,29091,0,49.41,2.0
17263,167,5,45,2,0,0,1,1,0,84223,0,49.65,2.0
18533,259,6,62,4,1,0,1,2,2,131240,1,54.11,3.0
15195,81,6,38,2,1,1,0,2,0,81532,0,50.59,3.0
24416,215,34,43,1,1,0,1,1,1,54703,1,61.25,1.0
13320,114,6,51,3,0,1,1,3,0,104312,0,52.04,4.0
27239,114,6,45,0,1,1,0,1,0,31752,0,55.09,2.0
21047,193,37,36,3,0,1,0,3,0,109848,0,52.07,2.0
13539,147,8,45,1,1,1,0,1,0,51764,0,56.03,4.0
25514,61,53,28,1,1,1,0,2,0,61917,1,50.77,1.0
26282,37,51,32,4,1,1,1,2,0,138876,1,55.65,4.0
19505,12,8,26,3,1,1,0,1,0,111811,1,52.98,2.0
11536,106,6,46,4,1,0,1,3,0,128735,0,55.58,4.0
18372,261,5,32,3,1,0,1,0,1,108381,1,51.01,4.0
21473,37,51,56,1,0,0,1,1,0,58642,1,49.33,1.0
24697,147,8,30,2,1,0,0,1,0,85879,0,50.37,3.0
28311,241,27,37,4,1,1,1,1,0,138427,0,52.61,4.0
25509,258,30,27,0,1,1,0,1,0,33792,0,49.39,2.0
22500,189,38,38,2,1,1,0,2,0,78851,1,54.68,3.0
16444,209,8,41,0,0,0,0,0,0,27079,0,45.22,3.0
27233,233,6,45,1,1,1,0,0,0,56203,1,50.38,2.0
18955,187,6,42,2,1,1,1,1,0,84269,1,54.81,1.0
16615,191,42,31,2,0,1,0,2,0,87232,0,52.1,3.0
14093,15,6,27,0,0,1,0,1,0,35145,0,47.93,0.0
24250,203,27,57,3,0,0,1,2,2,107853,1,51.69,2.0
21079,262,8,40,1,1,1,0,0,0,60757,0,50.31,1.0
28291,34,51,50,1,1,1,1,1,0,57156,1,54.23,0.0
12032,208,5,25,1,1,1,0,0,0,53618,0,52.36,0.0
19182,205,40,32,1,1,1,0,0,0,62081,0,52.55,1.0
13354,225,51,60,2,1,0,1,1,1,86136,1,54.76,3.0
15500,38,6,34,2,1,0,1,1,1,86023,0,51.4,4.0
11175,15,6,41,0,1,1,0,0,0,29627,0,46.53,2.0
21875,228,27,28,2,1,1,0,2,0,78802,1,51.15,3.0
15351,37,51,52,0,1,0,1,1,0,36093,1,48.0,2.0
21298,138,34,43,0,1,0,1,0,1,27469,0,47.45,1.0
28509,92,15,45,0,0,1,0,1,0,35876,0,48.38,3.0
21874,195,27,28,0,0,0,0,0,0,30457,0,45.86,3.0
22584,142,9,43,1,0,1,0,1,0,53353,0,48.65,2.0
14651,252,34,44,2,0,0,1,2,1,86203,1,54.2,2.0
27074,0,51,33,1,0,0,0,1,0,55746,1,48.34,4.0
24844,94,29,60,0,0,1,1,1,0,31072,0,46.33,1.0
11049,66,6,24,1,0,1,0,1,0,54764,0,50.69,0.0
22465,240,14,36,4,1,1,1,2,0,136942,1,56.29,4.0
15209,156,49,42,1,1,0,1,2,2,59020,1,49.98,3.0
22159,180,51,27,3,1,1,0,1,0,111805,0,53.15,2.0
14042,267,51,47,2,0,0,1,2,0,82726,0,50.81,1.0
23803,208,5,47,1,1,0,1,1,0,61245,0,54.26,0.0
20468,230,5,48,0,0,0,1,1,1,36099,1,49.33,1.0
14469,267,51,43,1,0,0,1,1,1,60125,1,52.2,2.0
18614,172,6,36,4,1,1,1,3,0,130137,1,53.19,3.0
19989,247,5,33,1,1,0,0,2,2,62219,1,48.49,4.0
20495,38,6,61,0,1,0,1,1,0,27795,0,45.02,3.0
27060,194,5,31,0,1,0,0,1,0,27173,0,45.37,4.0
16026,235,27,58,1,1,0,1,2,0,53858,0,48.75,2.0
17300,108,49,39,2,1,1,0,2,0,84830,1,60.37,3.0
23363,261,5,47,0,1,0,1,0,1,32914,0,53.0,0.0
16211,34,51,30,0,1,1,0,1,0,32122,0,47.16,2.0
11526,261,5,48,1,0,0,1,2,0,58977,0,47.94,2.0
12050,145,6,37,1,1,1,0,0,0,53672,0,48.98,4.0
29237,132,6,41,2,0,1,0,3,0,82215,1,52.13,2.0
27154,124,3,30,1,0,1,0,0,0,55470,1,52.3,2.0
17447,81,6,69,1,0,0,1,1,1,54755,1,49.6,4.0
15007,73,5,27,1,0,1,0,0,0,54469,1,52.27,0.0
18750,130,6,28,1,0,0,0,0,0,55856,1,48.02,1.0
12863,186,30,26,0,1,1,0,0,0,27913,0,48.71,2.0
19817,135,5,48,1,0,1,1,1,0,59369,0,48.65,1.0
14582,250,5,34,4,1,0,1,2,1,131506,1,54.42,4.0
13104,88,27,41,1,1,1,0,0,0,53733,1,52.14,3.0
26873,14,37,27,1,0,1,0,1,0,54214,0,51.42,2.0
17865,135,5,44,1,1,0,1,1,1,59071,1,56.77,2.0
17138,98,6,58,1,0,1,1,1,1,51000,0,48.66,3.0
15608,122,3,31,1,0,1,0,1,0,55733,0,48.4,2.0
15270,180,51,28,1,0,1,0,1,0,56498,0,50.61,1.0
26733,9,51,53,1,1,0,1,1,1,58622,1,48.44,2.0
14223,121,44,32,2,1,0,1,2,1,79298,1,50.14,3.0
26101,9,51,68,0,1,0,1,1,1,34502,1,46.96,4.0
28747,12,8,33,0,1,0,0,1,0,33858,0,46.31,0.0
19010,81,6,54,1,0,0,1,1,1,54782,1,51.66,2.0
26660,95,36,36,4,1,0,1,1,0,128902,0,51.8,3.0
28979,215,34,64,1,1,0,1,2,0,54555,0,47.88,3.0
20983,95,36,24,2,0,1,0,1,0,85484,0,54.1,2.0
13264,124,3,48,1,0,0,1,2,1,55550,1,51.19,1.0
17178,15,6,52,2,0,0,1,3,0,83713,1,50.7,1.0
28841,77,6,33,2,1,0,1,1,0,87076,0,50.85,4.0
15770,233,6,38,4,1,1,1,2,0,137293,1,55.11,3.0
19619,256,49,42,3,1,0,1,1,1,104092,1,53.93,2.0
16962,106,6,35,2,1,0,1,2,1,85766,1,54.06,4.0
19906,268,8,48,1,1,0,1,0,1,53782,1,57.85,1.0
16875,82,6,69,0,0,0,1,1,1,27118,0,49.75,3.0
24439,102,51,53,2,1,0,1,1,2,78196,0,51.71,2.0
26004,178,6,44,3,0,0,1,2,1,104668,1,54.81,2.0
11186,187,6,60,2,0,1,1,0,1,78681,1,51.94,3.0
16042,249,53,68,3,1,1,1,2,0,112251,0,51.29,4.0
20607,241,27,30,3,0,1,0,2,0,106663,1,50.89,3.0
17936,40,8,44,1,0,0,1,1,1,50881,1,50.03,2.0
12494,249,53,40,2,0,0,1,0,1,87250,1,52.64,2.0
16534,165,15,43,0,0,0,1,1,1,26524,0,49.5,4.0
25333,5,34,38,4,1,1,1,0,0,129901,1,62.18,4.0
23869,0,51,34,1,1,0,0,1,0,54615,0,48.55,4.0
22418,40,8,43,3,1,0,1,1,2,110434,1,52.8,4.0
15653,147,8,43,2,1,1,1,2,0,83182,1,60.16,4.0
14197,33,30,55,0,1,0,1,1,1,32781,1,54.81,2.0
19449,33,30,78,2,1,0,1,0,0,87617,0,50.36,1.0
14689,61,53,24,0,0,1,0,1,0,33522,0,48.73,0.0
26946,14,13,34,3,1,1,0,1,0,109528,0,51.2,2.0
26366,14,15,38,4,1,0,1,4,0,131103,0,57.72,3.0
13100,176,6,47,3,1,0,1,0,1,107495,1,62.86,3.0
20572,169,37,51,2,0,0,1,2,1,77685,1,49.66,2.0
19307,184,8,36,2,1,0,1,2,1,78197,1,53.78,2.0
22566,28,8,49,3,1,1,1,1,0,102817,0,55.32,2.0
20835,14,30,45,2,1,0,1,0,2,77271,1,52.52,2.0
